METADATA:
Database:,FAA_DAILY
Id:,KPHL
Name:,PHILADELPHIA
County:,PHILADELPHIA
State:,PA
Lat:,39.870
Lon:,-75.240
Elev (ft):,27.0
Start_date:,1948-02-01
End_date:,2017-07-23


Start Date:, 1950-01-01
End Date:, 2016-12-31
Variables Requested:, date,num_obs,temp_avg,temp_max,temp_min,dptemp_avg,precip24hr,wgust_max,rh_avg,wspd_avg,altimeter_avg,wdir_avg,wspd_max
1950-10-17,24,56.76,71.10,46.90,49.71,,,77.79,5.78,,146.09,10.40,
1950-10-18,24,62.52,73.90,54.00,58.34,,,87.29,6.31,,246.67,11.50,
1950-10-19,24,62.97,73.90,57.00,58.98,,,88.25,5.19,,234.44,11.50,
Date (EST),Number of Observations (n/a),Average Temp (F),Max Temp (F),Min Temp (F),Average Dewpoint Temp (F),24 Hour Precip (in),Max Wind Gust (mph),Average Relative Humidity (%),Average Wind Speed (mph),Average Station Pressure (mb),Average Wind Direction (deg),Max Wind Speed (mph),
1950-10-20,24,65.88,73.00,61.00,54.77,,,72.08,8.02,,289.58,18.40,
1950-10-21,24,56.20,70.00,43.00,38.17,,,51.79,6.79,,112.08,12.70,
1950-10-22,24,57.07,70.00,48.00,51.06,,,82.08,1.60,,216.67,6.90,
1950-10-23,24,55.67,64.90,52.00,52.05,1.70,,87.54,10.85,,102.50,17.30,
1950-10-24,24,53.78,57.00,48.90,49.32,,,84.54,6.64,,148.64,10.40,
1950-10-25,24,57.86,64.90,54.00,47.77,,,71.63,7.21,,251.90,17.30,
1950-10-26,24,48.74,55.90,41.00,34.15,,,58.13,8.64,,261.36,18.40,
1950-10-27,24,45.64,57.90,33.10,30.81,,,57.38,6.63,,176.96,11.50,
1950-10-28,24,55.14,69.10,46.90,46.41,,,73.33,7.12,,136.82,12.70,
1950-10-29,24,63.11,73.00,55.90,55.48,,,77.92,5.59,,206.09,10.40,
1950-10-30,24,64.20,79.00,54.00,55.53,,,77.13,6.79,,266.52,11.50,
1950-10-31,24,66.30,79.00,57.00,54.16,,,67.17,6.45,,272.08,11.50,
1950-11-01,24,68.15,84.00,57.00,58.29,,,73.46,7.50,,250.00,16.10,
1950-11-02,24,67.89,81.00,57.00,57.75,,,72.46,8.08,,243.33,16.10,
1950-11-03,24,62.25,71.10,55.90,51.88,,,68.79,10.38,,119.17,15.00,
1950-11-04,24,64.17,73.00,57.00,59.83,0.02,,85.79,14.07,,128.33,25.30,
1950-11-05,24,55.60,70.00,45.00,44.52,1.08,,67.38,16.03,,267.08,25.30,
1950-11-06,24,45.61,57.00,37.90,29.49,,,54.21,10.51,,252.08,18.40,
1950-11-07,24,50.82,66.90,39.90,39.74,,,69.21,3.80,,183.33,11.50,
1950-11-08,24,55.83,69.10,46.00,46.82,,,75.63,6.25,,168.24,16.10,
Date (EST),Number of Observations (n/a),Average Temp (F),Max Temp (F),Min Temp (F),Average Dewpoint Temp (F),24 Hour Precip (in),Max Wind Gust (mph),Average Relative Humidity (%),Average Wind Speed (mph),Average Station Pressure (mb),Average Wind Direction (deg),Max Wind Speed (mph),
1950-11-09,24,60.82,73.00,52.00,52.76,,,79.04,8.85,,184.55,19.60,
1950-11-10,24,55.26,63.00,48.00,41.21,,,60.42,11.30,,299.17,17.30,
1950-11-11,24,42.32,46.90,37.90,31.42,0.04,,66.00,8.85,,335.00,15.00,
1950-11-12,24,38.34,45.00,32.00,25.50,,,60.42,6.97,,330.00,11.50,
1950-11-13,24,38.22,46.00,30.90,21.84,,,52.63,6.39,,310.00,13.80,
1950-11-14,24,39.57,50.00,30.90,24.05,,,54.08,4.91,,300.53,9.20,
1950-11-15,24,41.80,57.90,28.90,32.08,,,69.54,6.64,,243.89,18.40,
1950-11-16,24,53.25,68.00,41.00,45.53,,,75.71,8.27,,217.62,18.40,
1950-11-17,24,53.07,62.10,46.00,40.60,0.01,,63.33,12.00,,292.50,19.60,
1950-11-18,24,43.89,50.00,39.90,28.35,,,54.46,13.54,,321.67,19.60,
1950-11-19,24,44.52,57.90,32.00,29.56,,,58.46,9.60,,232.86,19.60,
1950-11-20,24,57.67,66.90,50.00,46.56,0.07,,66.63,18.81,,202.50,40.30,
1950-11-21,24,42.01,59.00,37.00,30.63,0.36,,66.25,18.80,,310.00,27.60,
1950-11-22,24,36.89,44.10,30.90,21.90,,,54.46,12.63,,283.48,18.40,
1950-11-23,24,39.87,48.90,33.10,31.26,,,71.00,7.98,,112.38,16.10,
1950-11-24,24,46.41,55.90,39.90,41.77,,,83.96,12.68,,90.42,18.40,
1950-11-25,24,54.01,60.10,39.90,51.34,3.45,,90.67,29.26,,135.42,49.50,
1950-11-26,24,29.54,37.00,21.90,16.01,0.01,,56.75,18.05,,195.00,33.40,
1950-11-27,24,34.65,39.90,30.00,24.19,,,65.75,7.02,,183.16,18.40,
1950-11-28,24,34.42,37.90,33.10,28.25,0.18,,78.83,9.75,,309.17,18.40,
Date (EST),Number of Observations (n/a),Average Temp (F),Max Temp (F),Min Temp (F),Average Dewpoint Temp (F),24 Hour Precip (in),Max Wind Gust (mph),Average Relative Humidity (%),Average Wind Speed (mph),Average Station Pressure (mb),Average Wind Direction (deg),Max Wind Speed (mph),
1950-11-29,24,32.14,37.00,28.00,22.55,,,67.33,15.84,,280.83,27.60,
1950-11-30,24,36.17,41.00,34.00,23.78,,,59.92,16.70,,253.33,23.00,
1950-12-01,24,37.10,39.00,34.00,23.32,,,57.13,11.14,,299.17,19.60,
1950-12-02,24,35.50,43.00,30.00,24.10,,,63.08,4.10,,163.00,8.10,
1950-12-03,24,47.50,66.90,37.00,40.44,,,76.33,4.86,,203.57,15.00,
1950-12-04,24,56.27,62.10,41.00,52.23,0.74,,86.04,18.81,,208.33,29.90,
1950-12-05,24,39.52,42.10,36.00,25.59,,,57.21,17.27,,331.67,21.90,
1950-12-06,24,35.54,44.10,28.90,24.27,,,62.96,9.85,,118.33,15.00,
1950-12-07,24,44.92,54.00,37.90,39.25,0.02,,80.46,15.97,,85.00,27.60,
1950-12-08,24,48.03,57.00,39.00,41.97,0.72,,80.33,13.20,,252.08,27.60,
1950-12-09,24,36.35,43.00,30.90,20.74,,,52.67,9.15,,299.58,15.00,
1950-12-10,24,34.82,39.00,30.90,27.65,0.10,,74.79,7.54,,118.00,17.30,
1950-12-11,24,37.53,39.00,36.00,32.97,0.07,,82.92,16.37,,152.92,19.60,
1950-12-12,24,35.02,37.90,32.00,23.58,,,63.08,12.53,,289.58,18.40,
1950-12-13,24,31.32,37.00,26.10,20.44,,,64.04,8.99,,277.92,11.50,
1950-12-14,24,32.46,39.00,26.10,21.61,,,64.83,9.90,,245.42,18.40,
1950-12-15,24,37.48,46.00,30.90,27.24,,,66.50,5.20,,203.33,10.40,
1950-12-16,24,36.02,43.00,32.00,26.06,0.13,,67.17,16.27,,306.25,26.50,
1950-12-17,24,30.28,36.00,27.00,20.33,,,66.33,5.83,,296.19,11.50,
1950-12-18,24,26.32,32.00,21.00,14.32,,,59.75,12.35,,349.17,19.60,
Date (EST),Number of Observations (n/a),Average Temp (F),Max Temp (F),Min Temp (F),Average Dewpoint Temp (F),24 Hour Precip (in),Max Wind Gust (mph),Average Relative Humidity (%),Average Wind Speed (mph),Average Station Pressure (mb),Average Wind Direction (deg),Max Wind Speed (mph),
1950-12-19,24,26.88,32.00,21.90,12.82,,,54.88,13.12,,323.33,21.90,
1950-12-20,24,25.61,33.10,19.90,15.85,,,66.33,2.60,,276.15,10.40,
1950-12-21,24,27.06,35.10,21.00,15.56,,,61.58,8.12,,328.33,11.50,
1950-12-22,24,29.99,37.00,24.10,22.25,0.01,,73.00,10.71,,227.92,19.60,
1950-12-23,24,35.71,43.00,32.00,29.23,,,78.13,5.72,,260.00,12.70,
1950-12-24,24,38.67,48.00,32.00,31.09,,,74.17,10.56,,250.00,34.50,
1950-12-25,24,31.36,42.10,25.00,13.72,,,47.29,16.59,,298.75,26.50,
1950-12-26,24,22.33,25.00,19.90,11.76,0.02,,65.63,9.61,,188.64,19.60,
1950-12-27,24,16.68,21.90,10.00,2.33,,,52.42,9.32,,328.18,18.40,
1950-12-28,24,21.20,33.10,10.00,8.68,,,59.42,2.17,,164.55,9.20,
1950-12-29,24,33.82,37.00,30.00,29.40,0.20,,84.25,9.94,,135.00,13.80,
1950-12-30,24,34.35,45.00,24.10,30.93,,,87.88,4.72,,214.50,11.50,
1950-12-31,24,37.29,42.10,35.10,31.13,0.09,,79.38,9.12,,275.71,23.00,
1951-02-01,24,35.08,42.10,32.00,34.62,0.53,,97.96,8.12,,164.55,21.90,
1951-02-02,24,30.23,45.00,23.00,16.98,,,58.50,16.22,,301.25,24.20,
1951-02-03,24,18.38,23.00,14.00,4.67,,,53.92,9.99,,276.67,13.80,
1951-02-04,24,24.73,35.10,18.00,8.95,,,51.00,7.45,,297.83,11.50,
1951-02-05,24,33.18,42.10,27.00,16.55,,,50.79,5.44,,282.11,10.40,
1951-02-06,24,34.37,45.00,24.10,25.39,,,71.00,4.67,,214.71,10.40,
1951-02-07,24,42.27,52.00,33.10,37.79,0.90,,84.33,17.19,,211.30,34.50,
Date (EST),Number of Observations (n/a),Average Temp (F),Max Temp (F),Min Temp (F),Average Dewpoint Temp (F),24 Hour Precip (in),Max Wind Gust (mph),Average Relative Humidity (%),Average Wind Speed (mph),Average Station Pressure (mb),Average Wind Direction (deg),Max Wind Speed (mph),
1951-02-08,24,19.24,30.90,15.10,5.63,0.01,,54.92,23.46,,298.75,32.20,
1951-02-09,24,17.21,23.00,12.90,-1.65,,,42.67,8.56,,291.67,15.00,
1951-02-10,24,21.83,28.00,18.00,8.54,,,55.67,11.63,,77.83,17.30,
1951-02-11,24,25.96,37.90,17.10,14.39,,,60.88,6.68,,138.00,11.50,
1951-02-12,24,36.30,52.00,28.00,29.53,,,76.88,4.71,,238.24,11.50,
1951-02-13,24,45.77,64.90,34.00,38.02,,,75.79,4.82,,237.78,11.50,
1951-02-14,24,44.70,55.00,36.00,38.90,,,79.92,7.12,,171.67,17.30,
1951-02-15,24,32.24,36.00,28.90,21.94,,,65.42,12.63,,55.42,17.30,
1951-02-16,24,31.41,43.00,24.10,22.15,,,69.13,7.26,,120.00,10.40,
1951-02-17,24,37.58,46.90,30.00,35.25,0.73,,90.96,7.99,,117.50,10.40,
1951-02-18,24,41.94,51.10,34.00,34.92,0.10,,77.25,7.88,,321.30,17.30,
1951-02-19,24,38.73,43.00,33.10,33.91,0.11,,82.54,5.05,,172.11,9.20,
1951-02-20,24,40.96,46.00,37.90,39.73,0.04,,95.17,2.89,,94.62,8.10,
1951-02-21,24,41.50,44.10,39.90,39.72,1.08,,92.92,15.46,,91.25,24.20,
1951-02-22,24,42.86,48.90,37.90,32.68,0.14,,68.71,21.15,,327.50,34.50,
1951-02-23,24,39.82,45.00,36.00,22.22,,,49.92,15.55,,343.33,24.20,
1951-02-24,24,36.34,46.00,30.00,15.08,,,42.13,18.75,,331.67,34.50,
1951-02-25,24,46.05,61.00,36.00,21.55,,,37.42,17.18,,323.33,24.20,
1951-02-26,24,52.46,64.00,42.10,32.04,,,47.29,7.17,,267.62,16.10,
1951-02-27,24,53.15,64.00,41.00,31.37,,,48.00,12.63,,284.76,28.80,
Date (EST),Number of Observations (n/a),Average Temp (F),Max Temp (F),Min Temp (F),Average Dewpoint Temp (F),24 Hour Precip (in),Max Wind Gust (mph),Average Relative Humidity (%),Average Wind Speed (mph),Average Station Pressure (mb),Average Wind Direction (deg),Max Wind Speed (mph),
1951-02-28,24,44.46,50.00,39.90,27.14,,,49.96,14.64,,284.17,19.60,
1951-03-01,24,37.99,42.10,35.10,33.10,0.12,,83.08,10.66,,95.00,17.30,
1951-03-02,24,44.02,51.10,36.00,33.80,,,72.46,8.88,,253.81,17.30,
1951-03-03,24,36.57,42.10,34.00,28.63,0.04,,73.58,13.06,,89.17,18.40,
1951-03-04,24,41.25,45.00,36.00,39.41,0.40,,92.58,12.91,,185.42,19.60,
1951-03-05,24,44.72,54.00,37.00,33.62,,,68.42,7.65,,274.17,10.40,
1951-03-06,24,42.85,55.00,32.00,29.10,,,63.79,6.92,,214.44,18.40,
1951-03-07,24,48.34,62.10,39.00,42.27,,,80.42,6.54,,198.95,13.80,
1951-03-08,24,48.07,57.00,39.00,25.75,,,44.67,8.55,,285.42,15.00,
1951-03-09,24,40.16,52.00,35.10,23.23,,,51.25,12.43,,293.04,26.50,
1951-03-10,24,32.42,41.00,25.00,13.56,,,45.83,19.92,,346.67,31.10,
1951-03-11,24,35.16,45.00,28.00,17.51,,,47.92,15.93,,346.67,21.90,
1951-03-12,24,42.71,55.00,35.10,27.92,,,56.21,12.30,,138.33,18.40,
1951-03-13,24,38.21,44.10,30.90,33.77,,,83.88,12.39,,113.91,25.30,
1951-03-14,24,41.77,46.90,39.90,38.80,0.79,,89.17,19.24,,135.83,33.40,
1951-03-15,24,39.27,45.00,34.00,30.66,0.04,,72.29,14.45,,246.25,18.40,
1951-03-16,24,42.06,46.90,37.00,31.35,,,66.13,12.87,,266.67,18.40,
1951-03-17,24,41.53,46.90,36.00,27.27,,,56.58,15.22,,325.83,21.90,
1951-03-18,24,41.23,51.10,33.10,27.58,,,58.67,8.31,,239.58,12.70,
1951-03-19,24,42.71,46.90,37.90,33.37,0.01,,69.54,12.68,,120.87,25.30,
Date (EST),Number of Observations (n/a),Average Temp (F),Max Temp (F),Min Temp (F),Average Dewpoint Temp (F),24 Hour Precip (in),Max Wind Gust (mph),Average Relative Humidity (%),Average Wind Speed (mph),Average Station Pressure (mb),Average Wind Direction (deg),Max Wind Speed (mph),
1951-03-20,24,44.76,54.00,37.90,32.29,1.34,,65.54,17.90,,258.33,26.50,
1951-03-21,24,44.00,51.10,39.00,27.45,,,52.17,11.58,,226.25,21.90,
1951-03-22,24,35.40,46.00,28.00,22.85,0.09,,60.63,19.10,,301.67,29.90,
1951-03-23,24,43.36,64.00,30.90,27.71,,,55.75,9.28,,211.50,18.40,
1951-03-24,24,55.00,60.10,44.10,39.67,0.13,,57.00,17.23,,236.67,26.50,
1951-03-25,24,39.09,46.00,30.90,20.32,,,47.46,14.93,,285.83,21.90,
1951-03-26,24,36.38,42.10,28.90,14.92,,,41.04,11.24,,330.87,19.60,
1951-03-27,24,39.08,54.00,28.00,19.43,,,45.46,7.94,,180.48,18.40,
1951-03-28,24,47.24,57.90,39.00,35.93,0.02,,64.88,9.70,,207.39,17.30,
1951-03-29,24,54.68,62.10,51.10,50.36,0.43,,85.25,9.17,,161.82,20.70,
1951-03-30,24,59.37,64.00,55.90,57.41,0.91,,93.04,15.84,,153.75,26.50,
1951-03-31,24,51.37,60.10,43.00,35.77,0.20,,58.29,15.03,,286.25,33.40,
1951-04-01,24,52.55,66.90,41.00,39.12,,,62.33,5.78,,180.00,10.40,
1951-04-02,24,51.02,59.00,44.10,39.55,0.16,,65.13,7.31,,278.57,15.00,
1951-04-03,24,44.45,52.00,41.00,36.00,0.86,,74.83,16.41,,230.83,21.90,
1951-04-04,24,46.05,52.00,39.90,31.47,,,57.13,14.45,,269.17,19.60,
1951-04-05,24,46.14,52.00,39.90,33.50,,,61.17,11.24,,307.08,18.40,
1951-04-06,24,50.06,62.10,42.10,32.39,,,51.88,7.94,,260.83,13.80,
1951-04-07,24,55.22,71.10,39.90,37.27,,,56.46,6.12,,222.38,15.00,
1951-04-08,24,51.46,60.10,42.10,41.39,,,70.25,12.72,,93.33,18.40,
Date (EST),Number of Observations (n/a),Average Temp (F),Max Temp (F),Min Temp (F),Average Dewpoint Temp (F),24 Hour Precip (in),Max Wind Gust (mph),Average Relative Humidity (%),Average Wind Speed (mph),Average Station Pressure (mb),Average Wind Direction (deg),Max Wind Speed (mph),
1951-04-09,24,53.66,63.00,46.90,43.26,,,69.38,4.96,,168.33,12.70,
1951-04-10,24,51.73,60.10,46.00,46.60,0.14,,82.88,6.54,,214.21,15.00,
1951-04-11,24,51.09,62.10,43.00,38.32,,,64.79,13.92,,274.58,23.00,
1951-04-12,24,53.99,62.10,45.00,42.57,0.05,,66.29,12.68,,141.67,24.20,
1951-04-13,24,52.60,64.00,41.00,38.70,0.19,,62.67,12.53,,235.42,23.00,
1951-04-14,24,52.10,57.00,45.00,37.87,0.01,,59.13,15.07,,249.17,26.50,
1951-04-15,24,56.00,70.00,44.10,36.17,,,51.58,15.40,,239.17,34.50,
1951-04-16,24,50.44,62.10,43.00,34.41,0.17,,56.50,7.55,,147.83,18.40,
1951-04-17,24,42.59,48.90,37.00,28.52,,,58.75,11.86,,294.17,19.60,
1951-04-18,24,45.90,55.90,37.00,27.27,,,49.54,11.49,,276.67,19.60,
1951-04-19,24,52.96,66.00,44.10,43.29,0.11,,70.04,14.11,,217.08,26.50,
1951-04-20,24,51.62,61.00,39.90,30.86,,,46.38,13.53,,296.67,23.00,
1951-04-21,24,52.85,64.90,42.10,28.81,,,40.58,6.65,,201.25,12.70,
1951-04-22,24,54.79,66.00,44.10,43.47,,,66.21,12.63,,164.58,21.90,
1951-04-23,24,56.32,61.00,48.90,40.50,0.78,,59.75,15.89,,272.92,23.00,
1951-04-24,24,55.06,66.90,42.10,32.62,,,45.21,7.31,,212.50,17.30,
1951-04-25,24,59.66,75.90,46.90,46.57,,,63.21,9.18,,189.52,19.60,
1951-04-26,24,68.45,79.00,62.10,55.34,,,64.63,14.88,,263.75,21.90,
1951-04-27,24,58.13,69.10,46.00,39.13,,,51.25,10.33,,118.33,18.40,
1951-04-28,24,53.21,62.10,44.10,40.84,,,65.63,9.55,,194.55,18.40,
Date (EST),Number of Observations (n/a),Average Temp (F),Max Temp (F),Min Temp (F),Average Dewpoint Temp (F),24 Hour Precip (in),Max Wind Gust (mph),Average Relative Humidity (%),Average Wind Speed (mph),Average Station Pressure (mb),Average Wind Direction (deg),Max Wind Speed (mph),
1951-04-29,24,64.88,84.00,54.00,54.65,0.02,,71.42,12.88,,226.25,23.00,
1951-04-30,24,69.44,78.10,63.00,54.05,,,61.33,8.31,,170.48,16.10,
1951-05-01,24,62.75,73.00,50.00,45.52,,,58.46,6.68,,222.22,17.30,
1951-05-02,24,66.77,84.00,55.00,42.57,,,47.63,12.58,,270.00,21.90,
1951-05-03,24,65.60,77.00,55.90,31.20,,,29.25,9.70,,255.83,17.30,
1951-05-04,24,57.30,64.90,50.00,36.15,,,45.75,10.42,,84.17,19.60,
1951-05-05,24,55.15,66.00,46.90,37.34,,,54.25,6.54,,163.64,18.40,
1951-05-06,24,57.85,68.00,48.90,39.96,,,53.04,11.10,,266.67,19.60,
1951-05-07,24,58.62,68.00,48.00,40.33,,,53.96,11.90,,297.83,23.00,
1951-05-08,24,62.49,77.00,50.00,39.40,,,45.17,14.40,,282.50,23.00,
1951-05-09,24,67.35,81.00,53.10,46.19,,,49.54,10.80,,252.08,19.60,
1951-05-10,24,64.45,73.90,60.10,46.13,,,51.96,7.51,,157.62,13.80,
1951-05-11,24,60.35,69.10,55.00,54.04,0.15,,79.75,9.13,,139.58,13.80,
1951-05-12,24,58.19,60.10,55.00,49.70,1.43,,74.96,13.30,,268.75,18.40,
1951-05-13,24,56.55,68.00,46.90,39.87,,,58.67,8.22,,322.63,17.30,
1951-05-14,24,58.95,73.90,44.10,28.21,,,33.46,6.69,,216.36,11.50,
1951-05-15,24,66.21,84.90,48.90,45.53,,,53.50,6.78,,245.45,15.00,
1951-05-16,24,72.10,89.10,55.90,52.49,,,55.75,4.57,,235.56,11.50,
1951-05-17,24,74.13,89.10,61.00,56.02,,,55.75,7.26,,203.91,15.00,
1951-05-18,24,56.97,66.90,52.00,47.72,,,71.46,18.33,,72.08,23.00,
Date (EST),Number of Observations (n/a),Average Temp (F),Max Temp (F),Min Temp (F),Average Dewpoint Temp (F),24 Hour Precip (in),Max Wind Gust (mph),Average Relative Humidity (%),Average Wind Speed (mph),Average Station Pressure (mb),Average Wind Direction (deg),Max Wind Speed (mph),
1951-05-19,24,56.46,61.00,52.00,50.33,,,79.83,14.16,,72.50,18.40,
1951-05-20,24,60.57,68.00,55.90,57.99,,,91.04,10.42,,67.50,13.80,
1951-05-21,24,67.16,79.00,61.00,62.33,0.03,,85.33,6.98,,93.33,12.70,
1951-05-22,24,71.57,84.90,64.00,64.27,,,80.25,5.25,,212.11,12.70,
1951-05-23,24,68.52,77.00,57.90,63.90,0.93,,85.21,9.18,,183.33,18.40,
1951-05-24,24,56.75,61.00,52.00,50.23,1.12,,79.46,14.06,,197.92,21.90,
1951-05-25,24,63.86,79.00,51.10,45.57,,,56.46,10.86,,287.50,18.40,
1951-05-26,24,71.03,84.00,57.00,53.93,,,57.96,6.02,,243.68,12.70,
1951-05-27,24,68.23,75.00,63.00,56.84,0.09,,68.46,11.14,,216.25,23.00,
1951-05-28,24,63.80,72.00,55.90,51.60,,,66.50,7.07,,201.30,11.50,
1951-05-29,24,60.10,66.90,55.90,54.48,0.25,,82.08,7.35,,222.86,15.00,
1951-05-30,24,65.05,75.90,57.00,53.37,,,68.50,9.26,,269.09,17.30,
1951-05-31,24,72.34,86.00,62.10,55.06,,,56.42,7.98,,288.33,16.10,
1951-06-01,24,77.80,90.00,63.00,58.58,,,55.79,4.77,,253.13,15.00,
1951-06-02,24,74.87,84.90,68.00,63.30,0.02,,67.50,7.98,,217.92,13.80,
1951-06-03,24,77.25,88.00,66.90,66.05,,,69.21,6.87,,109.55,13.80,
1951-06-04,24,77.06,88.00,69.10,65.73,0.09,,69.13,10.33,,240.00,17.30,
1951-06-05,24,68.47,72.00,64.00,60.72,0.22,,76.63,8.51,,199.17,16.10,
1951-06-06,24,67.47,75.00,61.00,56.68,,,69.88,5.83,,141.36,15.00,
1951-06-07,24,68.37,80.10,57.90,50.93,,,58.79,7.45,,180.43,15.00,
Date (EST),Number of Observations (n/a),Average Temp (F),Max Temp (F),Min Temp (F),Average Dewpoint Temp (F),24 Hour Precip (in),Max Wind Gust (mph),Average Relative Humidity (%),Average Wind Speed (mph),Average Station Pressure (mb),Average Wind Direction (deg),Max Wind Speed (mph),
1951-06-08,24,64.83,73.00,61.00,56.45,0.15,,75.79,10.85,,102.08,15.00,
1951-06-09,24,65.70,73.00,61.00,59.87,0.03,,82.04,11.77,,80.00,16.10,
1951-06-10,24,61.14,66.90,57.00,57.73,0.51,,88.42,16.45,,89.58,26.50,
1951-06-11,24,59.52,70.00,52.00,47.71,0.06,,67.08,11.91,,106.25,18.40,
1951-06-12,24,63.63,75.00,52.00,48.22,,,61.13,6.36,,208.70,18.40,
1951-06-13,24,59.75,66.00,57.00,52.27,0.20,,76.83,8.37,,167.27,17.30,
1951-06-14,24,62.52,66.00,57.00,57.59,0.28,,84.50,12.53,,232.92,19.60,
1951-06-15,24,64.92,75.90,55.90,52.90,0.22,,66.58,7.50,,310.00,17.30,
1951-06-16,24,67.29,79.00,55.00,55.16,,,67.08,6.55,,270.00,10.40,
1951-06-17,24,69.51,82.00,59.00,56.85,,,66.21,5.63,,197.62,13.80,
1951-06-18,24,68.68,82.00,57.90,58.90,,,73.71,5.68,,150.45,12.70,
1951-06-19,24,71.56,82.90,57.90,60.06,,,69.25,4.77,,196.67,11.50,
1951-06-20,24,72.94,82.90,64.90,62.52,,,71.88,7.74,,199.17,17.30,
1951-06-21,24,74.65,86.00,68.00,66.93,,,77.75,9.33,,222.08,15.00,
1951-06-22,24,75.60,86.00,68.00,66.86,,,75.04,7.83,,157.62,18.40,
1951-06-23,24,77.11,89.10,70.00,70.22,0.84,,80.42,10.33,,201.67,13.80,
1951-06-24,24,79.97,90.00,70.00,69.97,,,72.58,6.97,,186.19,12.70,
1951-06-25,24,81.56,88.00,75.00,67.50,,,64.71,11.86,,290.00,19.60,
1951-06-26,24,73.84,84.00,63.00,55.77,,,54.54,8.27,,224.09,15.00,
1951-06-27,24,75.10,87.10,69.10,67.85,0.48,,78.92,8.55,,222.50,16.10,
Date (EST),Number of Observations (n/a),Average Temp (F),Max Temp (F),Min Temp (F),Average Dewpoint Temp (F),24 Hour Precip (in),Max Wind Gust (mph),Average Relative Humidity (%),Average Wind Speed (mph),Average Station Pressure (mb),Average Wind Direction (deg),Max Wind Speed (mph),
1951-06-28,24,77.86,88.00,71.10,67.84,0.03,,73.79,9.71,,277.50,17.30,
1951-06-29,24,74.45,84.00,69.10,68.63,1.00,,82.75,6.79,,153.91,15.00,
1951-06-30,24,72.49,79.00,68.00,70.36,0.04,,92.83,7.84,,111.67,13.80,
1951-07-01,24,75.00,84.00,70.00,66.79,,,76.67,7.75,,236.67,15.00,
1951-07-02,24,74.33,84.00,64.00,60.00,,,62.63,6.79,,263.75,10.40,
1951-07-03,24,76.68,87.10,64.90,61.67,,,62.54,4.05,,221.18,16.10,
1951-07-04,24,74.52,80.10,64.90,67.44,0.23,,78.96,6.72,,184.21,13.80,
1951-07-05,24,72.65,79.00,68.00,63.78,0.45,,75.67,13.63,,260.42,24.20,
1951-07-06,24,69.26,81.00,60.10,50.60,,,53.17,14.64,,307.08,20.70,
1951-07-07,24,73.83,86.00,60.10,53.48,,,51.17,3.71,,244.00,6.90,
1951-07-08,24,75.36,88.00,64.90,57.75,,,57.38,7.94,,214.78,16.10,
1951-07-09,24,76.51,89.10,66.00,60.58,,,60.25,12.40,,213.48,19.60,
1951-07-10,24,78.18,88.00,69.10,64.63,,,64.83,12.44,,211.67,17.30,
1951-07-11,24,78.17,88.00,69.10,62.59,,,60.63,7.83,,212.92,15.00,
1951-07-12,24,78.54,91.00,72.00,69.14,,,73.75,8.75,,219.57,15.00,
1951-07-13,24,77.44,82.90,72.00,69.88,,,77.71,6.21,,186.09,15.00,
1951-07-14,24,78.67,88.00,72.00,66.26,,,67.63,4.01,,256.19,9.20,
1951-07-15,24,78.17,90.00,66.90,66.68,,,70.13,4.23,,232.86,13.80,
1951-07-16,24,78.15,91.90,73.00,71.56,0.50,,81.00,6.58,,222.38,25.30,
1951-07-17,24,76.84,84.00,73.00,71.81,0.37,,84.83,6.26,,178.64,18.40,
Date (EST),Number of Observations (n/a),Average Temp (F),Max Temp (F),Min Temp (F),Average Dewpoint Temp (F),24 Hour Precip (in),Max Wind Gust (mph),Average Relative Humidity (%),Average Wind Speed (mph),Average Station Pressure (mb),Average Wind Direction (deg),Max Wind Speed (mph),
1951-07-18,24,74.43,79.00,72.00,69.90,,,85.42,10.47,,89.58,13.80,
1951-07-19,24,74.19,82.00,66.90,69.93,0.39,,87.00,9.13,,162.92,40.30,
1951-07-20,24,71.31,80.10,63.00,58.67,,,67.46,7.89,,274.58,15.00,
1951-07-21,24,73.42,84.00,62.10,58.60,,,61.67,6.83,,255.00,17.30,
1951-07-22,24,79.86,90.00,73.00,70.58,,,73.83,12.25,,228.75,18.40,
1951-07-23,24,82.53,88.00,75.90,73.33,,,74.54,7.97,,293.33,13.80,
1951-07-24,24,77.27,82.90,72.00,65.59,,,67.38,5.50,,150.87,9.20,
1951-07-25,24,75.11,86.00,64.90,61.33,,,64.92,6.73,,106.82,10.40,
1951-07-26,24,78.28,91.00,66.00,64.41,,,64.88,8.50,,251.25,13.80,
1951-07-27,24,83.11,95.00,73.00,68.21,,,63.38,7.79,,262.00,13.80,
1951-07-28,24,75.33,87.10,69.10,67.13,0.23,,76.25,10.56,,120.00,18.40,
1951-07-29,24,73.82,82.00,69.10,70.02,0.07,,88.46,7.93,,120.83,13.80,
1951-07-30,24,77.44,88.00,71.10,70.05,,,79.17,5.30,,173.33,11.50,
1951-07-31,24,80.38,91.00,72.00,70.92,,,75.08,8.46,,241.67,15.00,
1951-08-01,24,81.58,90.00,75.90,72.44,,,75.63,9.65,,258.33,18.40,
1951-08-02,24,73.47,82.00,60.10,52.58,,,49.79,9.47,,83.75,16.10,
1951-08-03,24,71.72,80.10,64.00,64.62,,,78.50,8.46,,215.83,17.30,
